1.042867529475693944e+00,1.235310819884205200e-02,-1.075868493010070370e+00,8.995696749324948172e-02,3.926324082854994457e-01,-6.366241956815056335e-01,-1.665025984438649465e-01,-4.024225950309753275e-01,1.561834977562984172e-01,5.375311155142785680e-01,1.345895474378038692e+00,-1.430157314580025929e+00,1.837587713825862279e+00,-1.714587210211112378e+00,-2.470849561846034242e-02,6.201265368636333930e-01,5.424863543412511424e-01,-1.506879129846043552e+00,1.026894756442911089e-01,-6.856875962116796286e-01,8.198964980822553983e-01,1.009962108680633852e+00,-1.940943212177722366e+00,-2.350551340618704521e-01,9.744200612414485319e-01,-1.187555112794435042e-01,8.397094992141017622e-01,3.564250556513400281e-01,4.695169857488847298e-01,-2.439958495461471144e-01,-1.086512082738490204e+00,-1.272287849980649366e+00
1.042867529475693944e+00,1.235310819884205200e-02,-1.075868493010070370e+00,8.995696749324948172e-02,3.926324082854994457e-01,-6.366241956815056335e-01,-1.665025984438649465e-01,-4.024225950309753275e-01,1.561834977562984172e-01,5.375311155142785680e-01,1.345895474378038692e+00,-1.430157314580025929e+00,1.837587713825862279e+00,-1.714587210211112378e+00,-2.470849561846034242e-02,6.201265368636333930e-01,-1.077482143133664527e+00,-2.584388735033782858e+00,-5.757730960669583675e-01,1.059050305561675787e+00,4.859661694454488479e-01,-2.597876525989420426e-01,4.925197987515007175e-02,-9.471928724903107000e-01,1.221079255991401186e-01,8.753188456715417232e-01,-1.842197275117877009e+00,3.095751458167184111e-01,1.120108012663332708e+00,-3.888572713979213669e-01,7.118081565820114642e-01,2.658810225789990156e+00
9.173867177086347802e-01,-5.229325636303624458e-01,1.326958769578303610e+00,-1.521203233576676750e-01,2.587116004704460792e+00,-7.267298724670676613e-01,1.579748342638310099e+00,2.381772519978501701e-01,-7.677613119301995859e-01,-7.653905183876100748e-01,-4.919702044437120891e-01,3.742948549198023556e-01,3.433651296339912395e-01,-4.861561189559368557e-01,1.087412356021764254e-01,2.106005208489969860e+00,4.163118699015272688e-04,-4.345548395658032637e-01,4.619919186707855396e-01,1.047719637572845475e+00,4.686693215530176038e-01,-9.051377312080318704e-01,7.909099132465056137e-01,-8.924111301370610816e-01,1.331897514301221552e-01,-2.405117152655863455e-01,-2.444326542887209908e-01,7.338936475834177964e-01,-1.052250744574702468e+00,1.989102898390594287e+00,-1.653509730498267327e+00,-7.491023446293784138e-01
1.487265323888816049e+00,-6.221178523070571703e-02,-6.302875735320634387e-01,1.388692787313596799e+00,-1.533853958263899253e+00,-2.255601688781692982e+00,2.215051704539187372e-01,-5.306477355353746983e-01,-1.214450666789031352e+00,5.900858203950664072e-01,5.190715566174193552e-02,-6.986654217027875591e-01,-1.329902711269854043e+00,8.026717678228660890e-01,8.151599051444883282e-01,-3.724932327584097591e-02,5.424863543412511424e-01,-1.506879129846043552e+00,1.026894756442911089e-01,-6.856875962116796286e-01,8.198964980822553983e-01,1.009962108680633852e+00,-1.940943212177722366e+00,-2.350551340618704521e-01,9.744200612414485319e-01,-1.187555112794435042e-01,8.397094992141017622e-01,3.564250556513400281e-01,4.695169857488847298e-01,-2.439958495461471144e-01,-1.086512082738490204e+00,-1.272287849980649366e+00
2.549119078682960282e+00,-5.186476360579668210e-01,-5.615547289888304094e-01,6.226632731497567796e-01,9.573727276277295140e-01,1.841508091537573888e+00,3.723365650977210062e-01,-3.738411890176658869e-01,7.325050180440707548e-01,1.045245878843248155e+00,6.078676162386156268e-01,4.645272484162044635e-01,8.480340426181828262e-01,1.067216587130277228e+00,1.581692024954105769e+00,6.778735781135607485e-01,1.535198235685711343e-01,2.234503736006889785e-01,-1.214611612002799879e+00,9.076528850021881034e-01,1.883076576153122073e-01,6.779098251486167515e-01,-1.764708424311305812e+00,1.211209358986453238e-01,-1.172038639516112868e+00,-3.385807125127828776e-01,6.170336252956976075e-01,1.199175177587792768e-01,-8.444956678351518420e-01,3.566979617738804537e-02,-1.381924674227865024e+00,9.965739735938987653e-01
-9.856755461366639715e-01,2.760970761828179243e-01,-9.230994917990085202e-01,1.630301662038350363e+00,-1.229261087762277160e+00,2.850200159437499270e-01,4.245813926341898137e-01,4.753038632681865217e-01,-2.047350204984703936e-01,-3.628490891279685937e-01,-1.408961807683215828e-01,-2.458355598516845375e-01,7.526423720040510412e-01,1.995167435952640123e+00,-4.495788959728924117e-01,-1.252213705163593316e+00,5.306690785075209721e-02,6.480103488904107589e-01,-1.249435363919986441e+00,-2.148264962543997125e+00,-6.598100404588573831e-01,-1.241327974555004765e+00,-4.219120516019536637e-01,-3.693401946997389440e-01,-4.894131693459766730e-01,1.591833026864790224e+00,3.795796321293132825e-01,3.103269153651819767e-01,7.784694890979402260e-01,-1.118006625881032168e+00,1.029222001306989931e+00,-2.278733751331309676e-01
1.487265323888816049e+00,-6.221178523070571703e-02,-6.302875735320634387e-01,1.388692787313596799e+00,-1.533853958263899253e+00,-2.255601688781692982e+00,2.215051704539187372e-01,-5.306477355353746983e-01,-1.214450666789031352e+00,5.900858203950664072e-01,5.190715566174193552e-02,-6.986654217027875591e-01,-1.329902711269854043e+00,8.026717678228660890e-01,8.151599051444883282e-01,-3.724932327584097591e-02,-1.499628197159422083e+00,9.240865371293635055e-01,-2.292981930550189451e-01,2.604859679678393491e-01,1.661571394125032075e+00,8.388002875860948171e-01,-1.895404448239911277e-01,-1.163238575398273689e+00,-2.067981614573440208e+00,-6.744377115009579926e-01,-2.355850193292251538e-01,-8.606565536277773765e-01,-5.128344449958305296e-02,1.067767447896932481e-01,-1.563206123018385518e-01,-8.013696126714003887e-01
-1.346905946224851991e-01,5.863579275462791340e-01,-9.051989044841514120e-01,1.582013346882718219e+00,-1.016876289610695316e+00,-1.258426530098728513e+00,9.741191223606716632e-01,8.903402888516778191e-01,7.729264739216938906e-01,4.991203052086638503e-01,-1.949401710350937567e-01,-1.060402124567529247e+00,-7.146817548460371317e-02,-5.783620850453546902e-01,1.155426112610600464e+00,-8.303328133914908427e-02,-7.133343225457118297e-01,1.333304932489306482e+00,-9.871091574985383366e-01,9.969274374163465957e-01,8.895511763915389114e-01,1.755096142256464375e+00,-3.264324581727446328e-01,5.491734298124514302e-01,2.052274764096621240e+00,-5.685016940905741611e-01,-1.749733536872752682e+00,-1.672590392971510909e+00,8.781380633176048001e-01,-1.867894297542456394e+00,-2.946340717223980277e-01,2.845410764760397671e-01
-3.831025133037835873e-01,-9.353916895034761758e-01,-1.729057189555878837e+00,-1.467534877700838458e-01,-7.248557192959870221e-01,-1.469145290262237724e+00,-9.173123491084651526e-01,-1.167149978707665570e+00,2.056921902816309711e+00,7.870939535657618391e-01,-1.908196152892054076e-01,1.520577958991127909e+00,-7.001705586170645090e-02,-7.424536359239365391e-01,1.729315650848809893e+00,5.728837681035400253e-01,2.727718000036002954e-01,9.325231887205895909e-01,-3.225706847442921799e-02,1.409353817958413524e+00,2.754182830750311339e-01,1.484332724762055244e-01,-1.160817416122812862e+00,9.491971398250534375e-02,-8.413652248039570347e-01,-5.900423818334928905e-01,-9.266571123800078080e-01,-9.325489876476761308e-01,2.433169538344938765e+00,1.370652695106134189e+00,1.855798618786269838e+00,-1.373521733829320635e+00
5.902282866993388000e-01,3.763541347725679054e-01,1.298067900692086774e+00,2.831381134146367939e-01,-2.140088066112588987e-03,-1.268665091792379629e+00,-4.587305442883716222e-01,-9.133947897938747840e-01,-6.821296894346927653e-01,4.539085470614162565e-01,1.426768955504321479e+00,3.422720762439153130e-01,-1.251561863330055369e+00,4.213640047680804468e-01,1.387401058065867998e+00,-5.254880517613200741e-01,1.221778805188222350e+00,-6.860063787724023365e-01,1.443159850460023153e+00,-4.244804866253628628e-01,-1.502734030545186172e+00,6.691497058489253025e-01,1.322646809354558028e+00,2.552134804576123628e+00,-1.183153725601763462e+00,8.054418674177357129e-01,-4.628039433271121661e-01,7.494585781264064828e-01,-1.526114360843703333e+00,-1.242870844442485190e+00,-6.731504977114685095e-01,-7.334498989311769024e-02
